retina,id,i,j,unit_num,ntrials,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 2)_6",1,2,6,18,0,0,0,0,0,0,0,0,0,0,29,42,43,29,27,24,2,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 2)_0",1,2,0,18,0,0,0,1,0,0,0,0,0,1,14,18,17,21,20,9,0,0,0,1,0,1,0,2,4,1,1,2,0,0,0,0,1,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 2)_3",1,2,3,18,0,0,0,0,0,0,0,0,0,0,27,39,23,19,20,17,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 2)_1",1,2,1,18,0,0,0,0,0,0,0,0,0,0,15,11,4,6,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(0, 1)_2",0,1,2,18,1,0,2,2,1,0,0,0,0,0,34,34,39,33,18,22,33,2,6,12,10,1,1,3,1,0,0,2,2,0,2,0,2,4,2.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(0, 1)_1",0,1,1,18,1,1,1,0,0,2,1,0,1,0,45,56,39,26,18,18,30,3,1,1,1,2,0,2,0,0,1,0,0,0,0,0,1,1,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(0, 1)_3",0,1,3,18,2,0,1,0,0,0,0,0,1,0,19,18,14,14,12,22,39,7,9,5,5,7,3,2,2,0,0,0,1,0,1,0,3,2,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(0, 1)_0",0,1,0,18,0,0,0,0,0,0,0,0,0,1,35,52,32,16,6,6,6,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 1)_4",1,1,4,18,32,27,36,20,26,23,27,28,27,22,27,36,14,5,8,34,85,58,53,51,50,42,39,38,26,30,30,22,24,26,23,22,23,24,23.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 1)_2",1,1,2,18,1,1,0,0,1,0,0,0,1,0,15,22,25,15,16,13,3,0,6,3,3,5,3,2,0,1,1,1,1,0,0,1,0,1,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 1)_0",1,1,0,18,1,2,1,2,2,2,2,1,1,0,78,93,69,52,34,46,77,37,30,18,13,11,5,6,3,2,2,2,2,0,3,0,1,1,3.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 1)_1",1,1,1,18,0,0,1,0,0,1,0,0,0,1,35,50,25,15,8,13,34,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 1)_3",1,1,3,18,0,2,0,0,0,0,0,0,0,0,8,15,4,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 2)_4",2,2,4,18,0,0,1,0,0,0,0,0,0,0,37,65,73,62,59,30,13,0,1,1,1,3,0,2,3,2,0,2,1,0,0,0,1,0,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 2)_0",2,2,0,18,0,1,0,0,0,0,0,0,1,0,47,57,25,13,13,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 2)_2",2,2,2,18,0,0,1,0,1,0,0,0,0,0,51,69,20,17,16,13,10,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 2)_3",2,2,3,18,0,0,0,0,0,0,0,0,0,0,18,32,27,20,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 2)_1",2,2,1,18,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,2,1,1,3,1,2,1,0,0,0,0,1,1,2,1,1,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(1, 0)_0",1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 1)_1",2,1,1,18,1,1,0,0,1,0,2,0,0,0,8,9,7,6,0,18,64,15,1,4,2,2,1,2,3,0,2,2,1,0,1,0,0,0,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 1)_5",2,1,5,18,21,15,16,15,17,12,13,14,14,12,12,11,5,3,1,13,72,57,45,32,36,29,31,27,18,21,15,14,19,8,14,16,11,11,9.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 1)_4",2,1,4,18,0,0,0,0,0,0,2,0,0,0,31,49,22,10,12,13,24,6,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 1)_0",2,1,0,18,0,0,1,0,0,0,0,0,0,0,23,24,22,8,8,6,36,8,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 1)_3",2,1,3,18,2,1,0,0,0,0,0,1,1,0,32,32,15,16,10,24,51,5,7,3,3,0,0,2,1,0,0,2,0,1,0,1,1,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 1)_2",2,1,2,18,4,2,3,1,4,1,3,1,1,0,4,8,8,4,0,4,15,11,7,6,7,10,8,6,6,3,2,2,4,1,0,2,1,1,2.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 0)_1",2,0,1,18,0,0,0,0,0,1,0,0,0,1,4,7,1,0,0,13,61,16,13,12,4,3,0,2,0,0,1,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(2, 0)_0",2,0,0,18,0,0,0,0,0,0,0,0,0,0,59,75,27,26,14,16,58,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 3)_5",3,3,5,18,25,35,27,33,30,28,18,26,30,21,11,28,17,13,13,46,81,36,26,34,31,36,29,27,26,30,25,29,23,28,26,25,25,28,27.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 3)_1",3,3,1,18,1,2,1,0,1,0,1,3,0,0,6,14,4,0,1,12,29,14,17,2,7,4,1,5,4,1,0,2,4,1,0,1,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 3)_3",3,3,3,18,13,27,24,10,26,18,30,22,28,19,12,34,22,11,1,20,20,40,34,29,23,24,24,17,26,22,19,22,20,21,21,20,22,29,19.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 3)_0",3,3,0,18,5,3,3,5,5,5,2,4,4,4,8,13,3,3,3,18,86,48,29,15,12,4,6,4,5,6,1,4,3,3,5,3,3,3,3.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 3)_4",3,3,4,18,33,31,25,28,26,26,29,24,23,25,18,36,26,21,17,29,81,80,65,68,56,46,39,33,34,27,33,23,22,25,26,21,25,25,27.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 3)_2",3,3,2,18,15,22,11,12,11,16,15,22,16,12,17,28,17,19,12,44,67,52,38,26,21,23,21,17,20,19,14,13,17,11,19,12,11,12,22.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 2)_0",3,2,0,18,0,0,0,0,0,0,0,1,1,0,56,105,82,61,50,38,19,4,2,3,3,1,1,1,0,1,0,1,0,0,0,0,0,0,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 2)_5",3,2,5,18,0,0,0,0,0,0,0,0,0,0,10,6,0,2,1,2,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 2)_3",3,2,3,18,0,1,0,0,1,0,0,0,0,0,6,8,5,8,7,4,3,0,1,1,2,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 2)_2",3,2,2,18,0,0,0,0,0,0,0,0,0,0,40,82,31,17,15,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 2)_4",3,2,4,18,0,0,1,0,0,0,0,0,0,0,16,35,29,28,29,13,2,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 2)_1",3,2,1,18,0,0,0,0,0,0,0,0,0,0,12,8,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 0)_2",3,0,2,18,0,0,0,0,0,0,0,0,0,0,26,56,41,39,23,15,7,1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 0)_0",3,0,0,18,0,0,0,0,1,0,0,0,0,0,16,54,44,39,29,33,14,5,0,0,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 0)_6",3,0,6,18,0,0,0,0,0,0,0,0,0,0,22,34,39,42,30,23,1,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 0)_3",3,0,3,18,0,0,0,0,0,0,0,0,0,0,28,30,17,15,17,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 0)_4",3,0,4,18,0,0,0,0,0,0,0,0,0,0,26,54,44,41,34,13,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 0)_1",3,0,1,18,0,0,0,0,0,0,0,0,0,0,27,49,42,30,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 0)_5",3,0,5,18,0,0,0,0,0,0,0,0,0,0,11,16,8,9,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 1)_0",3,1,0,18,0,0,0,0,0,0,0,0,0,0,50,102,76,67,45,32,8,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(3, 1)_1",3,1,1,18,0,0,0,0,0,0,0,0,0,0,30,43,18,12,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 1)_0",4,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 0)_0",4,0,0,18,0,0,0,0,0,0,0,0,0,0,57,105,22,11,12,12,43,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 0)_1",4,0,1,18,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,3,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 2)_1",4,2,1,18,0,0,0,1,0,0,0,0,0,0,6,10,10,8,8,3,5,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 2)_0",4,2,0,18,0,0,0,1,0,0,0,0,0,0,58,80,32,19,12,17,32,5,4,4,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 3)_2",4,3,2,18,11,12,9,10,8,10,6,9,7,11,1,0,1,0,0,26,13,2,7,5,1,3,5,10,9,5,6,9,10,2,7,5,8,5,7.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 3)_5",4,3,5,18,1,1,0,0,1,0,0,2,3,1,16,23,30,26,23,22,1,0,0,0,0,0,6,3,4,3,6,2,6,5,3,0,1,1,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 3)_4",4,3,4,18,0,0,0,0,0,0,0,0,0,2,70,69,30,21,17,22,19,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 3)_3",4,3,3,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,34,23,8,16,15,8,6,3,0,1,0,1,0,0,3,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 3)_0",4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,210,103,45,15,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(4, 3)_1",4,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 0)_0",5,0,0,18,0,0,0,0,0,0,0,0,0,0,53,139,86,48,34,25,52,16,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 0)_2",5,0,2,18,0,0,0,0,0,0,0,0,0,0,24,32,20,11,10,4,15,9,5,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 0)_3",5,0,3,18,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 0)_4",5,0,4,18,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,6,15,47,20,11,5,2,0,0,0,0,0,3,4,2,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 0)_1",5,0,1,18,0,0,0,0,0,0,0,0,0,0,2,4,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 1)_3",5,1,3,18,0,0,0,0,0,0,0,0,0,0,15,43,48,42,38,20,3,0,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 1)_4",5,1,4,18,0,0,0,0,0,0,0,0,0,0,14,42,18,12,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 1)_5",5,1,5,18,0,0,0,0,0,0,0,0,0,0,49,78,72,64,48,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 1)_1",5,1,1,18,0,0,0,0,0,0,0,0,0,0,8,17,18,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 1)_0",5,1,0,18,0,0,0,0,0,0,0,0,0,0,53,102,64,27,20,13,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 1)_2",5,1,2,18,0,0,0,0,0,0,0,0,0,0,20,49,23,11,6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 0)_2",6,0,2,18,8,11,9,7,10,5,8,8,6,7,7,7,3,1,0,28,41,16,31,18,19,14,10,14,13,14,7,10,6,6,11,5,5,8,5.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 0)_0",6,0,0,18,1,0,0,0,0,0,0,0,0,0,35,71,33,15,4,18,42,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 0)_1",6,0,1,18,0,1,1,0,0,0,0,0,0,0,4,5,2,3,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 2)_2",5,2,2,18,0,0,0,0,0,0,1,0,0,0,10,8,6,7,6,7,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 2)_3",5,2,3,18,0,1,1,0,0,0,0,0,0,0,32,107,102,73,63,37,3,0,0,0,0,1,0,2,0,1,2,1,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 2)_0",5,2,0,18,0,0,1,0,0,0,0,0,0,0,13,38,45,28,35,22,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 2)_1",5,2,1,18,0,0,0,0,0,0,0,0,0,0,32,62,37,19,15,9,13,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 1)_0",6,1,0,18,0,0,1,0,1,0,0,0,0,1,42,106,75,64,38,23,14,0,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 1)_2",6,1,2,18,0,0,0,0,0,0,0,0,0,0,47,79,26,18,10,10,18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 1)_3",6,1,3,18,0,0,0,0,0,0,0,0,0,0,30,32,22,15,12,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 1)_1",6,1,1,18,0,0,0,0,0,0,0,0,0,0,4,13,11,3,24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 1)_0",7,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 2)_0",6,2,0,18,0,0,0,1,0,1,0,0,0,0,2,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 2)_0",7,2,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 3)_0",5,3,0,18,0,0,0,0,0,0,0,0,0,0,11,26,17,5,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 3)_0",6,3,0,18,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 3)_0",7,3,0,18,1,0,2,0,1,0,0,2,0,1,58,94,21,6,6,20,113,17,6,2,1,1,0,3,1,3,0,0,1,0,1,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 3)_1",7,3,1,18,0,0,0,0,0,0,0,0,0,0,22,25,4,1,1,4,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 4)_3",7,4,3,18,16,14,11,20,23,20,21,23,24,23,15,19,15,21,23,24,36,18,8,8,4,10,9,7,12,12,15,14,20,15,21,22,22,22,24.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 4)_4",7,4,4,18,2,1,2,1,2,1,0,1,1,0,53,45,26,43,34,10,39,41,10,9,1,2,3,3,2,2,2,4,1,2,3,2,2,3,2.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 4)_0",7,4,0,18,0,2,0,0,0,1,0,1,1,0,26,43,38,19,14,23,36,8,3,3,4,1,2,2,1,1,1,1,6,1,2,2,1,1,4.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 4)_2",7,4,2,18,1,0,0,1,1,1,2,1,3,1,31,46,35,21,21,21,50,31,10,7,8,3,3,1,4,1,1,2,3,2,0,1,2,1,3.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 4)_1",7,4,1,18,0,0,0,0,0,0,0,0,0,0,12,14,1,3,3,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 4)_5",7,4,5,18,0,0,0,0,0,0,0,0,0,0,21,61,55,63,54,37,2,3,0,0,2,2,4,2,3,2,4,1,0,1,1,1,2,1,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 4)_0",6,4,0,18,0,2,0,0,0,0,0,0,1,0,83,95,14,14,1,13,74,19,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(6, 4)_1",6,4,1,18,0,1,2,0,0,0,0,0,0,0,7,8,5,1,1,3,10,14,6,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 4)_0",5,4,0,18,0,0,0,0,1,0,0,0,0,0,11,5,0,3,3,3,39,30,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(5, 4)_1",5,4,1,18,0,0,1,0,0,0,0,0,0,0,36,44,13,3,2,3,47,8,6,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 5)_3",7,5,3,18,17,16,14,19,21,20,16,15,17,20,32,30,21,17,9,17,51,23,18,15,17,18,16,13,16,15,16,14,16,15,12,15,15,13,14.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 5)_2",7,5,2,18,0,1,2,1,2,1,1,1,2,0,42,67,20,14,9,9,61,26,7,4,1,1,3,2,2,1,1,1,1,1,1,3,1,1,0.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 5)_0",7,5,0,18,2,2,2,5,1,1,0,3,5,2,81,128,43,22,27,40,96,41,8,9,7,0,8,7,3,4,3,5,0,1,5,0,5,5,1.0
R1_E1_AMES_130min_checkerboard_contrast,"R1_E1_AMES_130min_checkerboard_contrast_(7, 5)_1",7,5,1,18,0,0,0,0,0,0,0,0,0,0,27,35,5,0,1,11,14,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
